Component	HOST	Service	STATE	OUPUT	NOTIFICATION_STATUS	COMMENT_ENTRY_TIME	COMMENT_AUTHOR	COMMENT_DATA	DOWNTIME_START	DOWNTIME_END	DOWNTIME_DURATION	IS_DOWNTIME	IS_ACKNOWLEDGED	DOWNTIME_AUTHOR	DOWNTIME_COMMENT	
Servicestatus	csx-a-nova1-261	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:36 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-261	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-261	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-261.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:44 to 11-29-2016 18:52:44.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:44 2016	Wed Nov 30 00:22:44 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-262	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-262	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-262.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:43 to 11-29-2016 18:52:43.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:43 2016	Wed Nov 30 00:22:43 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-263	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-263	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-263.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:43 to 11-29-2016 18:52:43.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:43 2016	Wed Nov 30 00:22:43 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-264	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-264	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-264.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:43 to 11-29-2016 18:52:43.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:43 2016	Wed Nov 30 00:22:43 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-265	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-265	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-265.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:43 to 11-29-2016 18:52:43.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:43 2016	Wed Nov 30 00:22:43 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-266	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Tue Nov 29 07:43:00 2016	arusekar	This service has been scheduled for fixed downtime from 11-29-2016 02:12:59 to 11-29-2016 09:12:59.  Notifications for the service will not be sent out during that time period.	Tue Nov 29 07:42:59 2016	Tue Nov 29 14:42:59 2016	25200	1	NOT_ACKNOWLEDGED	arusekar	Scheduling downtime	
Servicestatus	csx-a-nova1-266	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Tue Nov 29 05:51:53 2016	jdwidari	BBU Relearning in Progress	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-266	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-266	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-266.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:40 to 11-29-2016 18:52:40.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:40 2016	Wed Nov 30 00:22:40 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-267	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-268	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-268	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-268.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:39 to 11-29-2016 18:52:39.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:39 2016	Wed Nov 30 00:22:39 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-269	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-269	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-269.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:43 to 11-29-2016 18:52:43.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:43 2016	Wed Nov 30 00:22:43 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-270	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Tue Nov 29 07:28:42 2016	arusekar	This service has been scheduled for fixed downtime from 11-29-2016 01:58:42 to 11-29-2016 08:58:42.  Notifications for the service will not be sent out during that time period.	Tue Nov 29 07:28:42 2016	Tue Nov 29 14:28:42 2016	25200	1	NOT_ACKNOWLEDGED	arusekar	Scheduling downtime	
Servicestatus	csx-a-nova1-270	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Tue Nov 29 05:26:01 2016	jdwidari	BBU Relearning in Progress	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-270	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-270	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-270.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:06 to 11-29-2016 18:51:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:06 2016	Wed Nov 30 00:21:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-271	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:39 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-271	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:23:48 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-271	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-271	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-271.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:22 to 11-29-2016 18:52:22.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:22 2016	Wed Nov 30 00:22:22 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-272	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:39 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-272	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-272	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-272	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-272.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:26 to 11-29-2016 18:52:26.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:26 2016	Wed Nov 30 00:22:26 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-273	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-273	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-273	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-273	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-273.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:25 to 11-29-2016 18:52:25.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:25 2016	Wed Nov 30 00:22:25 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-274	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383302)	ENABLED	Wed Nov  2 01:06:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-274	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-274	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-274	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-274.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:24 to 11-29-2016 18:52:24.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:24 2016	Wed Nov 30 00:22:24 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-275	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-275	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-275.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:25 to 11-29-2016 18:52:25.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:25 2016	Wed Nov 30 00:22:25 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-276	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-276	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-276.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:25 to 11-29-2016 18:52:25.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:25 2016	Wed Nov 30 00:22:25 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-277	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-277	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-277.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:26 to 11-29-2016 18:52:26.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:26 2016	Wed Nov 30 00:22:26 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-278	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:41 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-278	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-278	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-278	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-278.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:04 to 11-29-2016 18:51:04.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:04 2016	Wed Nov 30 00:21:04 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-279	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-279	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-279.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:03 to 11-29-2016 18:51:03.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:03 2016	Wed Nov 30 00:21:03 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-280	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:41 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-280	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:40 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-280	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-281	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-282	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-282	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-282.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:33 to 11-29-2016 18:52:33.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:33 2016	Wed Nov 30 00:22:33 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-283	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-284	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-284	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-284.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:34 to 11-29-2016 18:52:34.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:34 2016	Wed Nov 30 00:22:34 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-285	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:41 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-285	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:47 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-285	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-285	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-285.us-texas-3.cloud.cisco.com' will expire on Sun 19 Apr 2026 03:10:00 PM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:32 to 11-29-2016 18:52:32.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:32 2016	Wed Nov 30 00:22:32 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-286	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:42 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-286	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:47 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-286	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
